query_uid,et3,qpp5
fever:164399,ce20,ce100
fever:164400,ce20,ce100
fever:164402,ce20,ce100
fever:164403,ce20,ce100
fever:164406,ce100,ce100
fever:164407,ce100,ce100
fever:164408,ce20,ce100
fever:164411,ce20,ce100
fever:164414,ce20,ce100
fever:164417,ce20,ce100
fever:164419,ce20,ce100
fever:164420,ce20,ce100
fever:164497,ce20,ce100
fever:164501,ce100,ce100
fever:164504,ce100,ce100
fever:164506,ce20,ce100
fever:164508,ce100,ce100
fever:164516,ce100,ce100
fever:164522,ce100,ce100
fever:164529,ce100,ce100
fever:164631,ce20,bm25
fever:164636,ce20,ce100
fever:164639,ce100,ce100
fever:164643,ce100,ce100
fever:164647,ce100,ce100
fever:16474,ce20,bm25
fever:16482,ce100,ce100
fever:164878,ce20,ce100
fever:164881,ce20,ce100
fever:164882,ce100,ce100
fever:164883,ce20,ce100
fever:164885,ce20,ce100
fever:164886,ce20,ce100
fever:164888,ce100,ce100
fever:164893,ce20,ce100
fever:164894,ce20,ce100
fever:164896,ce20,ce100
fever:164897,ce20,ce100
fever:164898,ce20,ce100
fever:164904,ce20,ce100
fever:164982,bm25,bm25
fever:164983,bm25,bm25
fever:164985,bm25,bm25
fever:164986,ce20,ce100
fever:164995,ce20,ce100
fever:164996,ce20,bm25
fever:164997,ce20,bm25
fever:164998,bm25,bm25
fever:164999,ce20,bm25
fever:165000,ce20,ce100
fever:16507,ce20,ce100
fever:16508,ce20,ce100
fever:165110,ce20,ce100
fever:165111,ce20,ce100
fever:165112,ce20,ce100
fever:165116,ce20,ce100
fever:165117,ce20,ce100
fever:165118,ce20,ce100
fever:165119,ce20,bm25
fever:165121,ce100,ce100
fever:165127,ce20,ce100
fever:165128,ce20,ce100
fever:165134,ce20,bm25
fever:165137,ce20,ce100
fever:165138,ce20,ce100
fever:16519,ce20,ce100
fever:165226,ce20,ce100
fever:165230,ce20,ce100
fever:165231,ce100,ce100
fever:165233,ce20,ce100
fever:165235,ce100,ce100
fever:165238,ce100,ce100
fever:165242,ce100,ce100
fever:165244,ce100,ce100
fever:165245,ce100,ce100
fever:165246,ce100,ce100
fever:165248,ce100,ce100
fever:165251,ce20,ce100
fever:165258,ce100,ce100
fever:165266,ce100,ce100
fever:165267,ce100,ce100
fever:16527,ce20,ce100
fever:165641,ce20,ce100
fever:165643,ce20,ce100
fever:165645,ce20,ce100
fever:165652,ce20,ce100
fever:165653,ce100,ce100
fever:165657,ce20,ce100
fever:165658,ce20,ce100
fever:165659,ce100,ce100
fever:165660,ce100,ce100
fever:165663,ce100,ce100
fever:165664,ce20,ce100
fever:165665,ce20,ce100
fever:165666,ce100,ce100
fever:165667,ce20,ce100
fever:165669,ce20,ce100
fever:165670,ce100,ce100
fever:165686,ce100,ce100
fever:165687,ce20,ce100
fever:165688,ce20,ce100
fever:165691,ce100,ce100
fever:165693,ce100,ce100
fever:165694,ce20,ce100
fever:165699,ce100,ce100
fever:165702,ce100,ce100
fever:165703,ce20,ce100
fever:165705,ce20,ce100
fever:165712,ce100,ce100
fever:16581,ce20,bm25
fever:165860,ce100,ce100
fever:165864,ce100,ce100
fever:165865,ce20,ce100
fever:165866,ce100,ce100
fever:165867,ce100,ce100
fever:165870,ce100,ce100
fever:165873,ce100,ce100
fever:165875,ce20,ce100
fever:165876,ce100,ce100
fever:16588,ce20,ce100
fever:165880,ce100,ce100
fever:165881,ce100,ce100
fever:165882,ce20,bm25
fever:165887,ce20,ce100
fever:165889,ce20,ce100
fever:165890,ce100,ce100
fever:165891,ce100,ce100
fever:165892,ce100,ce100
fever:165896,ce20,ce100
fever:165898,ce100,ce100
fever:165901,ce100,ce100
fever:165904,ce100,ce100
fever:165916,ce100,ce100
fever:165921,ce100,ce100
fever:16604,ce100,ce100
fever:16629,ce20,ce100
fever:166376,ce100,ce100
fever:166381,ce100,ce100
fever:166383,ce100,ce100
fever:16646,ce20,ce100
fever:166474,ce100,ce100
fever:166475,ce100,ce100
fever:166482,ce100,ce100
fever:166483,ce100,ce100
fever:166484,ce100,ce100
fever:166485,ce100,ce100
fever:166487,ce100,ce100
fever:166490,ce100,ce100
fever:166501,ce100,ce100
fever:166502,ce20,ce100
fever:166506,ce20,ce100
fever:166508,ce20,ce100
fever:1666,ce20,ce100
fever:166629,ce100,ce100
fever:166632,ce100,ce100
fever:166633,ce100,ce100
fever:166634,ce100,ce100
fever:166635,ce100,ce100
fever:166637,ce100,ce100
fever:166638,ce100,ce100
fever:166639,ce100,ce100
fever:166640,ce20,ce100
fever:166644,ce100,ce100
fever:166645,ce100,ce100
fever:166646,ce100,ce100
fever:166647,ce100,ce100
fever:166648,ce100,ce100
fever:166650,ce100,ce100
fever:166651,ce100,ce100
fever:166654,ce100,ce100
fever:166658,ce100,ce100
fever:166659,ce100,ce100
fever:1667,ce20,ce100
fever:166840,ce20,ce100
fever:166841,ce20,ce100
fever:166842,ce20,ce100
fever:166844,ce20,ce100
fever:166845,ce20,ce100
fever:166846,ce20,ce100
fever:166847,ce20,ce100
fever:166848,ce20,ce100
fever:166851,ce20,ce100
fever:166853,ce100,ce100
fever:166854,ce100,ce100
fever:166864,ce20,ce100
fever:166866,ce20,ce100
fever:166899,bm25,bm25
fever:166912,bm25,bm25
fever:166913,bm25,bm25
fever:166915,ce20,bm25
fever:166916,bm25,bm25
fever:166918,bm25,bm25
fever:166919,ce20,bm25
fever:166921,bm25,bm25
fever:166922,bm25,bm25
fever:166923,ce20,ce100
fever:166925,ce20,ce100
fever:16693,ce20,ce100
fever:166931,bm25,bm25
fever:166934,ce20,ce100
fever:166935,ce20,ce100
fever:166936,ce20,bm25
fever:166939,ce20,ce100
fever:16694,ce20,bm25
fever:166940,ce20,ce100
fever:166949,ce20,ce100
fever:166950,ce20,ce100
fever:166951,ce20,ce100
fever:16698,ce20,ce100
fever:16701,ce20,ce100
fever:167161,ce20,bm25
fever:167163,ce20,bm25
fever:167164,ce20,bm25
fever:167166,bm25,bm25
fever:167170,bm25,bm25
fever:167171,ce20,ce100
fever:167172,bm25,bm25
fever:167174,ce20,ce100
fever:167178,ce20,bm25
fever:167179,ce20,bm25
fever:167181,bm25,bm25
fever:16721,ce20,bm25
fever:167447,ce20,ce100
fever:167448,ce100,ce100
fever:167453,ce20,ce100
fever:167455,ce20,bm25
fever:167456,ce20,ce100
fever:167457,ce20,ce100
fever:167460,ce100,ce100
fever:167464,ce20,bm25
fever:167468,ce100,ce100
fever:167470,ce100,ce100
fever:167471,ce20,ce100
fever:167472,ce20,ce100
fever:167473,ce20,bm25
fever:16780,ce100,ce100
fever:16782,ce100,ce100
fever:16790,ce20,ce100
fever:167970,bm25,bm25
fever:167974,ce20,ce100
fever:167977,ce20,ce100
fever:167981,ce20,ce100
fever:167984,ce20,ce100
fever:167987,ce20,ce100
fever:167988,ce20,ce100
fever:167995,ce20,ce100
fever:168003,ce20,ce100
fever:168011,ce100,ce100
fever:168015,ce100,ce100
fever:168040,ce20,ce100
fever:168041,ce20,ce100
fever:168042,ce20,ce100
fever:168045,ce20,ce100
fever:168047,ce20,ce100
fever:168055,ce20,ce100
fever:168060,ce20,ce100
fever:168062,ce20,ce100
fever:168064,ce20,ce100
fever:168066,ce20,ce100
fever:168068,ce20,ce100
fever:16807,ce20,ce100
fever:168073,ce20,ce100
fever:168075,ce100,ce100
fever:168076,bm25,bm25
fever:168079,ce20,ce100
fever:168082,ce100,ce100
fever:168083,ce20,ce100
fever:168086,ce20,ce100
fever:16809,ce20,ce100
fever:168090,ce20,ce100
fever:168091,ce20,ce100
fever:16811,ce20,bm25
fever:168529,bm25,bm25
fever:168530,bm25,bm25
fever:168535,bm25,bm25
fever:168536,bm25,bm25
fever:168537,ce20,bm25
fever:168538,ce20,ce100
fever:168539,ce20,bm25
fever:168540,ce20,bm25
fever:168543,ce20,bm25
fever:168546,ce20,ce100
fever:168547,ce20,ce100
fever:168548,ce20,ce100
fever:168549,ce20,ce100
fever:168608,ce20,ce100
fever:168612,ce20,ce100
fever:168622,ce20,ce100
fever:168631,ce20,ce100
fever:168632,ce20,ce100
fever:168634,ce20,ce100
fever:168636,ce20,ce100
fever:168637,ce20,ce100
fever:168638,ce20,ce100
fever:16864,ce100,ce100
fever:16865,ce100,ce100
fever:16880,ce20,ce100
fever:168918,bm25,bm25
fever:168919,bm25,bm25
fever:168920,ce20,ce100
fever:168922,ce20,ce100
fever:168923,ce20,ce100
fever:168924,ce20,ce100
fever:168925,bm25,bm25
fever:168927,bm25,bm25
fever:168929,ce20,ce100
fever:168931,ce100,ce100
fever:168932,bm25,bm25
fever:168935,ce20,ce100
fever:168937,ce20,ce100
fever:168961,ce100,ce100
fever:168968,ce100,ce100
fever:168969,ce100,ce100
fever:168970,ce100,ce100
fever:168971,ce100,ce100
fever:168974,ce100,ce100
fever:168975,ce100,ce100
fever:168976,ce100,ce100
fever:168978,ce20,bm25
fever:168980,ce100,ce100
fever:168981,ce100,ce100
fever:168982,ce100,ce100
fever:168983,ce100,ce100
fever:168987,ce20,bm25
fever:168999,ce20,bm25
fever:169000,bm25,bm25
fever:169002,ce20,ce100
fever:169003,ce20,ce100
fever:169009,ce100,ce100
fever:169011,ce20,ce100
fever:169018,ce100,ce100
fever:169032,ce20,ce100
fever:169037,ce20,ce100
fever:169049,ce20,ce100
fever:169307,ce20,ce100
fever:169313,ce20,ce100
fever:169315,ce20,ce100
fever:169316,ce20,ce100
fever:169317,ce20,ce100
fever:169319,ce20,ce100
fever:169322,ce20,ce100
fever:169323,ce100,ce100
fever:169324,ce100,ce100
fever:169326,ce100,ce100
fever:169327,ce20,bm25
fever:169333,ce100,ce100
fever:16951,ce100,ce100
fever:169571,ce20,ce100
fever:169578,ce100,ce100
fever:169583,ce100,ce100
fever:169915,ce100,ce100
fever:169916,ce100,ce100
fever:169918,ce100,ce100
fever:169922,ce100,ce100
fever:169924,ce20,ce100
fever:169928,ce100,ce100
fever:169930,ce20,ce100
fever:169931,ce100,ce100
fever:169934,ce20,ce100
fever:169935,ce20,ce100
fever:169936,ce100,ce100
fever:169941,ce100,ce100
fever:16996,ce20,bm25
fever:16997,ce100,ce100
fever:169984,ce20,ce100
fever:169985,ce20,ce100
fever:169992,ce20,bm25
fever:169993,ce20,ce100
fever:169995,ce20,ce100
fever:169997,ce20,ce100
fever:170000,ce20,ce100
fever:170004,ce20,ce100
fever:170005,bm25,bm25
fever:170006,ce20,ce100
fever:170009,ce20,ce100
fever:170010,ce20,ce100
fever:170015,bm25,bm25
fever:170016,ce20,ce100
fever:170018,ce20,ce100
fever:170089,ce20,ce100
fever:170091,bm25,bm25
fever:170097,ce20,bm25
fever:170100,bm25,bm25
fever:170104,bm25,bm25
fever:170109,ce20,ce100
fever:170114,ce20,ce100
fever:170116,ce20,bm25
fever:17024,ce20,bm25
fever:17030,ce20,bm25
fever:17031,bm25,bm25
fever:170396,ce20,ce100
fever:170398,ce100,ce100
fever:170400,ce20,ce100
fever:170403,ce100,ce100
fever:170406,ce20,ce100
fever:170413,ce100,ce100
fever:170414,ce100,ce100
fever:170417,ce20,ce100
fever:170419,ce20,ce100
fever:170420,ce20,ce100
fever:170423,ce20,ce100
fever:170424,ce100,ce100
fever:170430,ce100,ce100
fever:17054,ce20,ce100
fever:17063,ce100,ce100
fever:17064,ce100,ce100
fever:1709,ce100,ce100
fever:17090,ce20,bm25
fever:170937,bm25,bm25
fever:170938,bm25,bm25
fever:170941,bm25,bm25
fever:170942,bm25,bm25
fever:170944,bm25,bm25
fever:170946,bm25,bm25
fever:170947,bm25,bm25
fever:170949,bm25,bm25
fever:170953,bm25,bm25
fever:170954,ce20,bm25
fever:171061,ce20,ce100
fever:171062,ce20,ce100
fever:171064,ce20,ce100
fever:171065,ce20,ce100
fever:171066,ce20,ce100
fever:171067,ce20,ce100
fever:171069,ce20,bm25
fever:171075,ce20,ce100
fever:171082,ce20,ce100
fever:171084,ce20,ce100
fever:171086,ce20,ce100
fever:171087,ce20,ce100
fever:17123,ce20,ce100
fever:17124,ce20,ce100
fever:17129,ce20,ce100
fever:17131,ce100,ce100
fever:17145,ce20,bm25
fever:171479,ce20,ce100
fever:171480,ce100,ce100
fever:171490,ce20,ce100
fever:171491,ce20,ce100
fever:171492,ce20,bm25
fever:171496,ce100,ce100
fever:171497,ce100,ce100
fever:171498,ce20,ce100
fever:171500,ce20,ce100
fever:171502,ce100,ce100
fever:171503,bm25,bm25
fever:171504,ce100,ce100
fever:171508,ce100,ce100
fever:171509,ce100,ce100
fever:171511,ce100,ce100
fever:171512,ce100,ce100
fever:171519,ce100,ce100
fever:171521,ce100,ce100
fever:171523,ce100,ce100
fever:171525,ce100,ce100
fever:171529,ce20,ce100
fever:171534,ce100,ce100
fever:17156,ce100,ce100
fever:171594,bm25,bm25
fever:171595,ce100,ce100
fever:171597,bm25,bm25
fever:171600,ce20,ce100
fever:171603,bm25,bm25
fever:171604,ce100,ce100
fever:171605,ce20,bm25
fever:171610,bm25,bm25
fever:171611,bm25,bm25
fever:171613,ce100,ce100
fever:171614,ce20,ce100
fever:171615,ce20,ce100
fever:171616,ce100,ce100
fever:171621,ce20,ce100
fever:171622,ce20,ce100
fever:171624,ce100,ce100
fever:171625,ce100,ce100
fever:171627,ce100,ce100
fever:171628,ce20,ce100
fever:171629,ce20,ce100
fever:171631,ce20,ce100
fever:171632,ce100,ce100
fever:171634,ce20,ce100
fever:171635,ce100,ce100
fever:171637,ce20,ce100
fever:171638,ce20,ce100
fever:171639,ce20,ce100
fever:171643,ce100,ce100
fever:171647,ce20,ce100
fever:171890,ce100,ce100
fever:171892,ce100,ce100
fever:171897,ce100,ce100
fever:171899,ce100,ce100
fever:171901,ce100,ce100
fever:171904,ce100,ce100
fever:171906,ce100,ce100
fever:172089,ce100,ce100
fever:172090,ce100,ce100
fever:172091,ce20,ce100
fever:172093,ce100,ce100
fever:172095,ce20,ce100
fever:172096,ce20,ce100
fever:172100,ce20,ce100
fever:172102,ce20,ce100
fever:172104,ce100,ce100
fever:172106,ce20,ce100
fever:172107,ce100,ce100
fever:172108,ce100,ce100
fever:17213,ce100,ce100
fever:17214,ce100,ce100
fever:17218,bm25,bm25
fever:172278,ce100,ce100
fever:172279,ce100,ce100
fever:172280,ce100,ce100
fever:172286,ce100,ce100
fever:172290,ce20,ce100
fever:172292,ce100,ce100
fever:172293,ce20,ce100
fever:172295,ce100,ce100
fever:17230,ce20,ce100
fever:172300,ce20,ce100
fever:172301,ce100,ce100
fever:172302,ce100,ce100
fever:172306,ce100,ce100
fever:172308,ce100,ce100
fever:172309,ce100,ce100
fever:172312,ce100,ce100
fever:172318,ce100,ce100
fever:172320,ce100,ce100
fever:172324,ce100,ce100
fever:172325,ce100,ce100
fever:172326,ce100,ce100
fever:172328,ce100,ce100
fever:172460,ce20,ce100
fever:172461,ce100,ce100
fever:172465,ce20,ce100
fever:172466,ce20,ce100
fever:172468,ce20,ce100
fever:172469,ce20,ce100
fever:172471,ce100,ce100
fever:172472,ce20,ce100
fever:172474,ce100,ce100
fever:172478,ce20,ce100
fever:172479,ce20,ce100
fever:17248,ce20,ce100
fever:172481,ce20,ce100
fever:172482,ce20,ce100
fever:172483,ce20,ce100
fever:172484,ce20,ce100
fever:172485,ce20,ce100
fever:172487,ce20,ce100
fever:172491,bm25,bm25
fever:172507,ce20,ce100
fever:172508,ce20,ce100
fever:172512,ce100,ce100
fever:172514,ce100,ce100
fever:172516,ce100,ce100
fever:172519,ce20,ce100
fever:172521,ce100,ce100
fever:172522,ce100,ce100
fever:172523,ce100,ce100
fever:172524,ce20,ce100
fever:172701,ce20,ce100
fever:172704,ce100,ce100
fever:172707,ce100,ce100
fever:172709,ce100,ce100
fever:172710,ce100,ce100
fever:172713,ce20,ce100
fever:172716,ce100,ce100
fever:172717,ce100,ce100
fever:172720,ce100,ce100
fever:17273,ce20,ce100
fever:17274,ce20,ce100
fever:172743,ce20,ce100
fever:172746,ce100,ce100
fever:172747,ce100,ce100
fever:172748,ce100,ce100
fever:172749,ce100,ce100
fever:172750,ce100,ce100
fever:172751,ce100,ce100
fever:172753,ce20,ce100
fever:172754,ce100,ce100
fever:172757,ce20,ce100
fever:172762,ce100,ce100
fever:172763,ce100,ce100
fever:172765,ce100,ce100
fever:172766,ce100,ce100
fever:172767,ce100,ce100
fever:172768,ce100,ce100
fever:172771,ce20,ce100
fever:172776,ce100,ce100
fever:17278,ce20,ce100
fever:17283,ce20,ce100
fever:1729,ce100,ce100
fever:173030,ce100,ce100
fever:173035,ce100,ce100
fever:173037,ce20,ce100
fever:173045,ce100,ce100
fever:173046,ce100,ce100
fever:173049,ce100,ce100
fever:173050,ce100,ce100
fever:173051,ce100,ce100
fever:173055,ce100,ce100
fever:173056,ce100,ce100
fever:173114,ce20,ce100
fever:173116,ce20,ce100
fever:173118,ce20,ce100
fever:173121,ce20,ce100
fever:173122,ce20,ce100
fever:173126,ce100,ce100
fever:173129,ce20,ce100
fever:173130,ce20,ce100
fever:173135,ce20,ce100
fever:173137,ce20,bm25
fever:173138,ce100,ce100
fever:17314,ce100,ce100
fever:173140,ce20,ce100
fever:17320,ce20,ce100
fever:17333,ce20,ce100
fever:17334,ce20,ce100
fever:17335,ce20,ce100
fever:17336,ce100,ce100
fever:173490,bm25,bm25
fever:173492,bm25,bm25
fever:173493,bm25,bm25
fever:173494,ce20,ce100
fever:173495,bm25,bm25
fever:173496,ce20,ce100
fever:173498,ce20,ce100
fever:173499,ce20,bm25
fever:173500,ce20,ce100
fever:173501,ce20,ce100
fever:173505,ce20,bm25
fever:173506,ce20,ce100
fever:173507,ce20,ce100
fever:173508,bm25,bm25
fever:173509,ce20,ce100
fever:173511,ce20,ce100
fever:173596,ce100,ce100
fever:173598,ce100,ce100
fever:173604,ce100,ce100
fever:173613,ce100,ce100
fever:173614,ce100,ce100
fever:173619,ce100,ce100
fever:173655,ce20,ce100
fever:173657,ce20,bm25
fever:173663,bm25,bm25
fever:173665,ce20,bm25
fever:173666,bm25,bm25
fever:173670,ce20,bm25
fever:173675,bm25,bm25
fever:173707,ce20,ce100
fever:173712,ce20,ce100
fever:173713,ce20,ce100
fever:173714,ce20,ce100
fever:173717,ce100,ce100
fever:173718,ce100,ce100
fever:173719,ce100,ce100
fever:173724,ce20,ce100
fever:173725,ce100,ce100
fever:173727,ce100,ce100
fever:173729,ce20,ce100
fever:173730,ce20,ce100
fever:17374,ce20,ce100
fever:17376,ce100,ce100
fever:173919,ce100,ce100
fever:173921,ce100,ce100
fever:173922,ce100,ce100
fever:173923,ce100,ce100
fever:173924,ce100,ce100
fever:173925,ce100,ce100
fever:173928,ce20,ce100
fever:173929,ce100,ce100
fever:173930,ce20,ce100
fever:173931,ce100,ce100
fever:173933,ce100,ce100
fever:17399,ce20,ce100
fever:174012,ce20,ce100
fever:174013,ce20,ce100
fever:174016,ce100,ce100
fever:174018,ce20,ce100
fever:174020,ce20,ce100
fever:174022,ce100,ce100
fever:174024,ce20,ce100
fever:174025,ce20,ce100
fever:174026,ce100,ce100
fever:174027,ce100,ce100
fever:174028,ce20,ce100
fever:174029,ce20,ce100
fever:174030,ce100,ce100
fever:174031,ce100,ce100
fever:174032,ce20,ce100
fever:174033,ce20,ce100
fever:174034,ce100,ce100
fever:174035,ce100,ce100
fever:174036,ce100,ce100
fever:174037,ce100,ce100
fever:174038,ce100,ce100
fever:17410,ce20,ce100
fever:174508,ce20,bm25
fever:174509,ce20,bm25
fever:17451,ce100,ce100
fever:174510,ce100,ce100
fever:174513,ce100,ce100
fever:174514,ce100,ce100
fever:174515,ce20,ce100
fever:174518,ce20,ce100
fever:17452,ce100,ce100
fever:174520,ce20,bm25
fever:174523,ce100,ce100
fever:174524,ce100,ce100
fever:174526,ce100,ce100
fever:174578,ce20,ce100
fever:174580,ce100,ce100
fever:174585,ce20,ce100
fever:174586,ce20,ce100
fever:174590,ce20,ce100
fever:174592,ce20,ce100
fever:174593,ce100,ce100
fever:174594,ce20,ce100
fever:174595,ce20,ce100
fever:174597,bm25,bm25
fever:174599,bm25,bm25
fever:1746,ce100,ce100
fever:174601,ce20,ce100
fever:174602,bm25,bm25
fever:174604,ce100,ce100
fever:174606,ce20,bm25
fever:174607,ce20,ce100
fever:174609,bm25,bm25
fever:174611,ce100,ce100
fever:174615,ce100,ce100
fever:174616,ce100,ce100
fever:174618,ce20,ce100
fever:174624,ce100,ce100
fever:174628,ce100,ce100
fever:174630,ce100,ce100
fever:1748,ce20,ce100
fever:174871,ce20,bm25
fever:174872,ce20,bm25
fever:174875,ce20,ce100
fever:174878,ce20,ce100
fever:174881,ce20,bm25
fever:174882,bm25,bm25
fever:174883,ce20,bm25
fever:174891,bm25,bm25
fever:174893,bm25,bm25
fever:174900,ce20,ce100
fever:174974,ce20,ce100
fever:174978,ce20,bm25
fever:174981,bm25,bm25
fever:174986,ce20,ce100
fever:174987,bm25,bm25
fever:174990,ce20,ce100
fever:174991,ce20,bm25
fever:175434,ce100,ce100
fever:175435,ce100,ce100
fever:175436,ce100,ce100
fever:175438,ce20,ce100
fever:175441,ce20,bm25
fever:175443,ce100,ce100
fever:175444,ce100,ce100
fever:175448,ce20,ce100
fever:175458,ce100,ce100
fever:175459,ce100,ce100
fever:175460,ce100,ce100
fever:175462,ce20,ce100
fever:175464,ce20,bm25
fever:175465,ce20,ce100
fever:175468,ce20,bm25
fever:175470,ce20,bm25
fever:175471,ce20,bm25
fever:175472,ce20,ce100
fever:175475,ce20,bm25
fever:175476,ce20,ce100
fever:175478,ce20,ce100
fever:175480,ce20,bm25
fever:175485,ce20,bm25
fever:175486,ce20,bm25
fever:17554,ce20,ce100
fever:17555,ce20,ce100
fever:175631,ce100,ce100
fever:175632,ce20,bm25
fever:175633,ce100,ce100
fever:175636,ce20,ce100
fever:175638,bm25,bm25
fever:175639,ce100,ce100
fever:175641,ce20,bm25
fever:175642,ce20,ce100
fever:175643,ce100,ce100
fever:175645,ce20,ce100
fever:175652,bm25,bm25
fever:175656,ce20,ce100
fever:175658,bm25,bm25
fever:175721,ce20,ce100
fever:175722,ce20,ce100
fever:175725,ce20,ce100
fever:175730,ce20,ce100
fever:175734,ce100,ce100
fever:175735,ce20,ce100
fever:175736,ce20,ce100
fever:175737,ce20,ce100
fever:175739,ce20,ce100
fever:175740,ce20,ce100
fever:175741,ce20,ce100
fever:175742,ce100,ce100
fever:175743,ce20,ce100
fever:175744,ce20,ce100
fever:17583,ce100,ce100
fever:175862,ce20,ce100
fever:175863,ce100,ce100
fever:175864,ce20,ce100
fever:175865,ce20,ce100
fever:175867,ce20,ce100
fever:175868,ce20,ce100
fever:175873,ce100,ce100
fever:175874,ce20,ce100
fever:175876,ce20,ce100
fever:175877,ce20,ce100
fever:175879,ce20,ce100
fever:175880,bm25,bm25
fever:175921,ce20,ce100
fever:175924,bm25,bm25
fever:175926,ce100,ce100
fever:17593,ce20,ce100
fever:175930,ce100,ce100
fever:175931,ce20,ce100
fever:175932,ce20,ce100
fever:175933,bm25,bm25
fever:175937,ce20,ce100
fever:17600,ce100,ce100
fever:17616,ce20,ce100
fever:17628,ce20,ce100
fever:17634,ce20,ce100
fever:176628,bm25,bm25
fever:176636,ce20,ce100
fever:177138,bm25,bm25
fever:177142,bm25,bm25
fever:177143,bm25,bm25
fever:177148,ce100,ce100
fever:177150,ce20,ce100
fever:177152,bm25,bm25
fever:177157,ce100,ce100
fever:177158,bm25,bm25
fever:177160,ce20,ce100
fever:177161,bm25,bm25
fever:177163,bm25,bm25
fever:177165,bm25,bm25
fever:177167,bm25,bm25
fever:177168,bm25,bm25
fever:177171,bm25,bm25
fever:177172,ce100,ce100
fever:177175,bm25,bm25
fever:177179,ce20,ce100
fever:17718,ce20,bm25
fever:177181,ce100,ce100
fever:177185,ce100,ce100
fever:177186,ce20,ce100
fever:177188,ce100,ce100
fever:177191,ce20,ce100
fever:177196,ce100,ce100
fever:1772,ce20,ce100
fever:17731,ce20,ce100
fever:17732,ce20,ce100
fever:1774,ce100,ce100
fever:17744,ce20,ce100
fever:17745,ce100,ce100
fever:177468,ce100,ce100
fever:177478,ce20,ce100
fever:177479,ce20,ce100
fever:177481,ce20,ce100
fever:177487,ce20,ce100
fever:177488,bm25,bm25
