query_uid,arr3_seed20260807,arr3_seed20260808,arr3_seed20260809,arr3_seed20260810,arr3_seed20260811,arr5_seed20260807,arr5_seed20260808,arr5_seed20260809,arr5_seed20260810,arr5_seed20260811
fever:130614,bm25,ce20,ce20,bm25,bm25,ce20,ce20,ce20,ce20,ce20
fever:130631,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,ce20,ce20
fever:130637,bm25,bm25,bm25,bm25,bm25,bm25,bi200,hybrid,hybrid,hybrid
fever:130683,ce20,ce20,bm25,bm25,ce100,bi200,bi200,ce20,bi200,bi200
fever:13069,ce20,ce100,ce100,ce100,ce100,ce100,ce100,ce100,ce100,ce100
fever:130703,ce20,bm25,bm25,bm25,ce20,hybrid,ce20,ce20,ce20,ce20
fever:130717,ce20,ce20,ce100,ce20,ce20,bi200,hybrid,hybrid,bi200,bm25
fever:130721,bm25,bm25,bm25,bm25,bm25,ce20,ce20,ce20,ce20,hybrid
fever:130726,ce20,ce100,bm25,ce20,ce20,ce100,bm25,bi200,ce20,bi200
fever:130727,bm25,bm25,bm25,bm25,ce100,ce20,ce100,bm25,bm25,bm25
fever:13076,ce20,bm25,bm25,bm25,bm25,bm25,ce100,ce20,hybrid,bm25
fever:130763,ce20,ce20,bm25,ce20,ce100,ce20,ce20,ce20,bm25,ce20
fever:13079,bm25,bm25,bm25,bm25,bm25,ce20,ce100,ce20,bi200,bm25
fever:130820,bm25,bm25,bm25,bm25,bm25,ce20,bm25,ce20,bm25,bm25
fever:130833,bm25,ce20,bm25,bm25,ce20,ce20,ce20,ce20,ce20,bm25
fever:130849,ce100,ce100,ce100,ce20,ce100,ce20,ce100,ce100,ce20,ce100
fever:13085,bm25,ce20,ce20,bm25,ce20,ce20,ce100,ce20,bm25,bi200
fever:130854,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,hybrid,bm25
fever:13086,ce20,ce20,ce20,bm25,ce20,ce20,ce20,bi200,bm25,bm25
fever:130871,ce20,ce20,ce20,ce20,ce20,ce100,bm25,hybrid,hybrid,ce20
fever:130920,bm25,ce20,ce20,ce20,bm25,ce20,ce20,bm25,bm25,bm25
fever:130923,bm25,bm25,bm25,bm25,ce20,ce20,ce20,ce20,ce20,ce20
fever:130932,bm25,bm25,bm25,bm25,ce20,ce20,ce100,ce20,bm25,ce20
fever:130946,ce100,ce20,ce20,bm25,ce20,bi200,bi200,bi200,bi200,bm25
fever:130948,ce100,ce100,bm25,ce100,ce100,ce100,ce100,hybrid,ce100,hybrid
fever:130955,ce20,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,hybrid
fever:130959,ce20,ce100,bm25,bm25,ce20,hybrid,ce100,ce20,bi200,hybrid
fever:130963,ce20,bm25,bm25,bm25,ce100,ce20,bi200,ce20,hybrid,ce20
fever:130978,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,bm25,bm25
fever:130998,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25
fever:131006,ce20,ce100,ce20,ce20,bm25,ce20,ce100,ce20,ce20,ce20
fever:131009,ce20,ce100,ce100,bm25,ce100,ce100,ce100,hybrid,ce20,hybrid
fever:131056,ce20,bm25,bm25,bm25,ce20,hybrid,bm25,bm25,hybrid,hybrid
fever:131060,ce100,ce100,bm25,ce20,ce100,ce100,ce100,hybrid,hybrid,hybrid
fever:131072,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,hybrid,bm25
fever:131087,bm25,bm25,bm25,bm25,bm25,hybrid,bm25,ce20,hybrid,bm25
fever:131105,bm25,bm25,bm25,bm25,ce20,ce100,bm25,ce20,bi200,bm25
fever:131139,ce20,bm25,bm25,bm25,ce20,ce20,ce100,hybrid,ce20,bi200
fever:131149,bm25,bm25,ce20,bm25,ce20,bm25,ce100,hybrid,ce20,ce20
fever:131163,ce100,ce100,bm25,bm25,ce100,hybrid,ce100,hybrid,hybrid,hybrid
fever:131174,ce100,bm25,ce100,ce100,ce100,bi200,ce100,bi200,bi200,hybrid
fever:131244,bm25,ce20,ce20,bm25,ce20,ce20,ce100,ce100,ce20,bi200
fever:131250,ce20,ce20,bm25,bm25,ce100,bi200,bi200,bi200,hybrid,bi200
fever:131251,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,ce20,bm25
fever:131255,ce100,bm25,ce20,ce20,ce100,ce100,bi200,ce20,bm25,bi200
fever:13126,ce20,ce20,ce100,bm25,ce100,ce20,bm25,hybrid,ce20,bm25
fever:131268,ce100,ce100,ce100,ce100,ce100,ce100,bi200,bm25,ce100,ce100
fever:13127,ce20,ce20,ce20,ce20,ce100,ce20,bm25,bi200,ce20,bi200
fever:131277,ce20,ce100,ce20,ce20,ce20,bi200,ce100,bi200,ce20,bi200
fever:131295,ce20,bm25,bm25,ce20,ce20,bi200,ce100,ce20,ce20,ce20
fever:1313,ce100,ce100,ce20,ce100,ce100,ce100,ce100,ce100,hybrid,hybrid
fever:131309,bm25,ce20,ce20,bm25,ce20,ce20,ce100,ce20,ce20,ce20
fever:131314,ce20,bm25,ce20,ce100,ce20,ce20,ce100,ce20,ce20,bi200
fever:131318,bm25,ce20,ce20,ce100,ce100,bi200,ce100,ce20,hybrid,hybrid
fever:13132,ce100,ce100,ce100,ce100,ce20,ce100,bi200,ce100,ce100,ce20
fever:131337,ce20,ce20,bm25,ce100,ce20,bi200,ce100,ce100,ce100,hybrid
fever:131373,ce100,ce100,ce100,ce100,ce20,ce20,ce100,ce100,ce100,bi200
fever:131375,ce20,ce20,ce20,ce20,ce20,ce20,bm25,ce20,ce20,bm25
fever:131376,ce20,ce20,ce20,ce20,ce20,ce20,hybrid,ce20,hybrid,hybrid
fever:13138,ce100,ce100,ce100,ce20,ce20,ce20,ce100,ce100,ce20,bi200
fever:131396,ce20,ce20,bm25,ce20,ce20,bi200,bi200,hybrid,bi200,ce20
fever:131409,ce20,ce100,ce100,bm25,ce100,bi200,bi200,hybrid,hybrid,bi200
fever:131411,ce100,bm25,bm25,ce20,ce20,bi200,bm25,hybrid,bi200,bi200
fever:131416,ce20,ce100,ce20,bm25,ce20,ce100,bm25,bi200,hybrid,bi200
fever:131417,ce20,bm25,bm25,bm25,bm25,ce100,ce100,ce20,ce20,bi200
fever:131422,ce100,ce100,ce20,ce100,ce100,ce20,ce100,bi200,bi200,hybrid
fever:131440,ce20,bm25,bm25,bm25,ce20,hybrid,bm25,hybrid,hybrid,bm25
fever:131477,ce20,bm25,bm25,bm25,bm25,bm25,ce20,ce20,bm25,bm25
fever:131487,ce20,ce100,ce100,ce100,ce100,ce20,ce100,ce20,ce100,bm25
fever:131495,ce100,ce20,bm25,bm25,ce100,hybrid,ce100,hybrid,hybrid,hybrid
fever:131512,bm25,ce20,bm25,bm25,ce20,ce20,bm25,ce20,bm25,bm25
fever:131513,bm25,ce20,bm25,bm25,ce20,ce20,bm25,ce20,ce20,ce20
fever:131520,bm25,bm25,bm25,bm25,bm25,hybrid,bi200,bm25,ce20,bm25
fever:131529,bm25,bm25,ce20,bm25,bm25,ce20,bi200,ce20,hybrid,bm25
fever:131530,ce20,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bi200,bm25
fever:131540,ce20,ce20,ce20,bm25,ce20,ce20,ce100,ce20,ce20,ce20
fever:131547,ce100,ce100,ce100,ce100,ce100,bi200,hybrid,hybrid,bi200,bi200
fever:13155,ce20,ce100,ce20,ce100,ce20,ce100,ce100,bi200,ce20,bi200
fever:131576,ce20,bm25,ce20,bm25,ce20,ce20,bm25,bm25,ce20,ce20
fever:131584,ce100,ce100,ce20,bm25,ce100,hybrid,bi200,hybrid,hybrid,hybrid
fever:131591,ce100,ce100,ce20,bm25,ce100,ce20,hybrid,ce20,hybrid,hybrid
fever:131594,ce20,ce20,bm25,ce20,bm25,ce20,bi200,bi200,ce20,ce20
fever:131597,bm25,bm25,bm25,bm25,bm25,ce20,bm25,ce20,bi200,ce20
fever:131625,bm25,ce20,bm25,ce20,ce20,ce20,ce20,ce20,ce20,ce20
fever:131634,ce20,bm25,ce20,ce20,ce100,ce20,ce100,bm25,ce100,bm25
fever:131650,ce100,ce100,ce20,ce100,ce100,bi200,ce100,bi200,ce20,ce20
fever:131660,ce100,ce100,ce100,bm25,ce100,bi200,ce100,bi200,bi200,bi200
fever:131663,bm25,bm25,bm25,bm25,bm25,ce100,bi200,bm25,bm25,bm25
fever:131670,ce20,ce20,ce20,bm25,ce20,bm25,bi200,hybrid,hybrid,bm25
fever:131690,bm25,bm25,bm25,ce20,bm25,ce100,bi200,ce20,hybrid,hybrid
fever:131701,ce20,ce20,ce100,ce20,ce20,ce20,ce100,bi200,ce100,ce20
fever:131703,ce20,bm25,ce20,ce20,ce20,ce20,bm25,ce100,ce100,hybrid
fever:131728,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25
fever:131735,ce20,ce20,ce20,ce20,ce20,ce20,ce100,bi200,ce20,bm25
fever:131756,bm25,ce100,bm25,ce20,bm25,ce20,ce20,ce100,ce20,bm25
fever:131765,ce20,ce100,ce100,ce100,ce100,ce100,bi200,bi200,ce100,hybrid
fever:131782,ce20,ce100,ce100,ce100,ce20,hybrid,ce100,hybrid,hybrid,ce100
fever:131786,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25,ce20,ce20
fever:131823,ce100,ce100,ce20,ce100,ce100,ce20,ce100,ce100,ce100,ce100
fever:131839,ce20,ce20,ce20,bm25,ce20,ce20,ce100,hybrid,hybrid,bm25
fever:131865,bm25,bm25,ce20,ce20,bm25,bm25,bm25,ce20,ce20,ce20
fever:131931,ce100,ce20,ce20,bm25,ce100,ce20,ce100,ce20,hybrid,hybrid
fever:131965,ce20,ce20,ce20,bm25,ce20,ce20,bm25,ce20,ce20,ce20
fever:131969,ce100,ce100,ce100,ce100,ce100,hybrid,bi200,hybrid,hybrid,bi200
fever:131971,bm25,ce20,ce20,ce20,ce20,ce20,bm25,bm25,ce20,bm25
fever:13200,ce100,bm25,bm25,ce20,ce100,bi200,ce100,hybrid,hybrid,bi200
fever:13201,ce100,bm25,bm25,bm25,ce20,bi200,ce100,hybrid,hybrid,bi200
fever:132025,bm25,bm25,bm25,bm25,bm25,bi200,bm25,bi200,bm25,bm25
fever:132093,ce100,ce100,ce100,ce100,ce20,bi200,hybrid,ce100,hybrid,ce20
fever:13210,ce100,ce100,ce20,ce100,ce100,ce100,ce100,bi200,ce100,bi200
fever:132101,bm25,ce100,ce20,bm25,ce100,bi200,ce100,ce20,hybrid,bi200
fever:13211,ce100,ce100,ce100,ce100,ce100,bi200,bi200,bi200,bi200,hybrid
fever:13212,ce100,ce100,ce100,ce100,ce100,bi200,bi200,bi200,hybrid,bi200
fever:132132,bm25,bm25,ce20,ce20,ce20,ce20,bi200,bm25,ce20,ce20
fever:132133,ce20,ce20,ce20,bm25,ce100,ce20,ce100,ce100,ce100,bm25
fever:132134,bm25,bm25,ce20,bm25,bm25,ce20,bi200,bm25,ce20,bm25
fever:132151,ce20,bm25,bm25,ce20,ce20,ce20,ce100,hybrid,bm25,hybrid
fever:132159,ce20,ce20,ce20,bm25,bm25,ce20,ce20,ce20,ce20,hybrid
fever:132160,ce20,ce20,ce20,ce100,ce20,bi200,bi200,hybrid,hybrid,ce20
fever:13217,ce20,ce100,ce100,ce20,ce100,ce100,ce20,bm25,ce20,bm25
fever:132214,bm25,bm25,bm25,bm25,ce20,bm25,ce20,bm25,ce20,ce20
fever:132225,bm25,ce100,ce20,bm25,ce100,ce20,ce20,ce100,bi200,bi200
fever:132243,bm25,ce100,bm25,bm25,ce100,hybrid,ce100,hybrid,hybrid,hybrid
fever:13226,ce20,bm25,bm25,bm25,bm25,bi200,bm25,bi200,ce20,hybrid
fever:132273,ce20,ce100,ce20,ce100,ce100,ce20,ce100,ce100,ce20,hybrid
fever:132294,ce20,ce20,bm25,ce20,ce20,bi200,ce20,ce100,ce20,ce100
fever:13230,ce20,ce20,ce20,bm25,ce20,bi200,bi200,bi200,bi200,hybrid
fever:132312,bm25,bm25,bm25,ce20,ce20,ce100,bm25,bi200,bm25,ce20
fever:132313,bm25,bm25,bm25,ce20,ce20,ce100,bm25,bi200,bm25,ce20
fever:132317,ce20,ce20,bm25,bm25,bm25,ce20,bm25,ce20,ce20,ce20
fever:132331,ce100,ce100,ce100,ce100,ce100,bi200,ce100,hybrid,ce100,ce100
fever:132352,bm25,ce20,ce20,bm25,bm25,ce20,ce100,bm25,ce20,bm25
fever:132355,bm25,ce20,ce20,bm25,bm25,bm25,bm25,ce20,ce20,bm25
fever:13236,ce20,ce20,ce20,ce20,bm25,ce100,ce20,bi200,bi200,bi200
fever:13239,bm25,ce100,bm25,bm25,bm25,bi200,bi200,bi200,bi200,bi200
fever:132401,ce20,bm25,bm25,bm25,ce20,bi200,bi200,bi200,hybrid,bm25
fever:13242,ce100,ce100,bm25,ce100,ce100,ce100,hybrid,bi200,hybrid,bi200
fever:132420,bm25,bm25,ce20,ce20,bm25,ce20,bm25,ce20,ce20,bm25
fever:132447,bm25,ce20,ce20,bm25,ce20,hybrid,bm25,hybrid,bm25,bm25
fever:132471,bm25,ce100,ce20,bm25,bm25,ce100,bm25,bm25,ce20,bm25
fever:132473,ce20,ce100,ce100,ce100,ce20,ce20,bi200,ce100,ce20,ce100
fever:132495,ce20,bm25,ce20,bm25,ce20,ce20,hybrid,ce20,hybrid,hybrid
fever:1325,ce100,ce100,bm25,bm25,ce100,bi200,ce100,hybrid,hybrid,bm25
fever:132516,ce100,ce100,bm25,ce100,bm25,ce100,ce100,ce100,ce20,hybrid
fever:132524,bm25,ce20,bm25,bm25,ce20,ce100,bi200,ce20,ce20,bm25
fever:132528,ce20,bm25,bm25,bm25,ce100,hybrid,bi200,hybrid,hybrid,bm25
fever:132554,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,hybrid,bm25
fever:132600,bm25,bm25,ce100,bm25,ce20,hybrid,ce20,hybrid,hybrid,bm25
fever:132619,ce100,ce100,ce100,ce100,ce100,ce100,ce100,ce100,ce20,ce100
fever:132620,ce100,ce20,bm25,ce100,ce100,hybrid,ce100,hybrid,hybrid,bm25
fever:132647,ce20,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25,bm25
fever:132649,ce100,bm25,bm25,ce20,ce20,bi200,ce100,hybrid,ce100,bi200
fever:132679,bm25,ce100,ce20,bm25,ce20,ce100,bm25,ce20,ce100,ce100
fever:132681,ce20,ce20,ce20,bm25,ce20,ce100,ce100,hybrid,ce20,hybrid
fever:132700,bm25,bm25,bm25,bm25,bm25,bm25,ce20,ce20,bm25,bm25
fever:132705,bm25,ce20,ce20,bm25,ce100,ce20,ce100,ce100,ce20,ce20
fever:132716,ce20,ce100,bm25,bm25,bm25,bm25,ce100,ce20,bm25,ce20
fever:132762,bm25,bm25,ce20,bm25,ce20,ce20,ce100,ce20,ce20,bi200
fever:132766,ce100,ce20,ce100,bm25,ce100,ce20,ce100,hybrid,bi200,ce100
fever:132775,ce20,bm25,ce100,bm25,ce20,ce20,hybrid,bm25,hybrid,hybrid
fever:132786,bm25,ce20,bm25,bm25,ce20,ce20,bm25,ce20,ce20,bm25
fever:132789,ce20,ce20,ce20,ce20,bm25,ce20,ce100,bm25,bm25,bm25
fever:132806,ce20,ce100,ce100,bm25,ce20,ce100,ce100,ce20,ce20,ce20
fever:132858,bm25,bm25,bm25,ce100,ce100,bi200,bi200,bi200,bi200,bi200
fever:132865,bm25,ce20,ce20,ce20,bm25,ce20,ce100,ce20,ce20,bm25
fever:132874,ce100,ce100,ce20,ce20,ce100,ce20,bi200,ce20,bi200,bi200
fever:132883,bm25,bm25,bm25,bm25,bm25,ce20,bi200,hybrid,bm25,bm25
fever:132900,bm25,ce20,bm25,ce20,ce20,bi200,ce100,bi200,bi200,hybrid
fever:132902,ce20,bm25,bm25,bm25,ce20,bi200,bm25,hybrid,hybrid,ce20
fever:132990,bm25,ce100,ce100,bm25,ce100,bi200,bi200,ce100,hybrid,ce20
fever:132996,ce20,ce20,bm25,bm25,ce20,bm25,ce100,ce100,ce20,ce100
fever:133021,ce20,bm25,ce20,ce20,ce20,bi200,ce100,hybrid,ce20,ce20
fever:133029,bm25,ce20,bm25,ce20,ce20,bi200,ce20,ce20,ce20,hybrid
fever:13312,ce100,ce20,ce100,ce100,ce20,hybrid,ce100,ce20,hybrid,hybrid
fever:133169,bm25,ce100,bm25,ce20,bm25,hybrid,ce100,bi200,bi200,bm25
fever:133176,bm25,ce20,ce20,ce20,ce100,ce100,bm25,ce100,ce20,ce20
fever:133186,bm25,ce20,ce20,ce20,ce20,ce20,ce100,ce20,ce20,ce20
fever:133233,ce20,bm25,bm25,bm25,ce20,hybrid,bi200,hybrid,hybrid,bi200
fever:133234,bm25,bm25,bm25,bm25,bm25,bi200,bi200,bm25,bi200,bi200
fever:133251,bm25,ce20,ce20,bm25,ce20,ce20,ce100,ce20,ce20,ce20
fever:13327,ce20,bm25,bm25,ce20,ce20,ce20,bm25,bm25,ce20,bi200
fever:133282,ce20,ce100,ce100,ce20,ce20,ce20,ce100,ce20,ce100,hybrid
fever:133284,ce100,bm25,bm25,bm25,bm25,bi200,bm25,ce100,ce20,ce20
fever:133295,bm25,bm25,bm25,bm25,ce20,bm25,bm25,bm25,bm25,bm25
fever:133360,bm25,ce20,bm25,ce20,ce100,bm25,hybrid,hybrid,hybrid,bm25
fever:133374,bm25,ce20,ce20,bm25,ce20,ce20,ce100,ce20,ce20,ce20
fever:133395,bm25,bm25,bm25,ce20,ce100,ce20,ce100,bm25,bm25,ce100
fever:133407,ce100,ce100,bm25,ce20,ce100,bi200,bi200,bi200,bi200,hybrid
fever:133418,ce100,ce100,ce20,bm25,ce100,bi200,hybrid,ce100,hybrid,bi200
fever:133441,ce20,bm25,bm25,bm25,ce20,bm25,bm25,bm25,ce20,bm25
fever:133446,ce100,ce20,bm25,bm25,ce100,bi200,bi200,hybrid,bi200,hybrid
fever:133456,ce100,ce100,ce100,ce100,ce100,bi200,bi200,bi200,bi200,bi200
fever:133461,ce20,ce20,ce20,ce20,ce20,ce20,bm25,bi200,ce20,ce20
fever:133476,bm25,bm25,bm25,bm25,bm25,bi200,bm25,ce20,hybrid,hybrid
fever:133512,ce20,ce100,ce20,bm25,ce100,bi200,bi200,bi200,bi200,bi200
fever:133523,ce100,ce100,ce100,ce100,ce100,ce100,ce100,bi200,ce20,ce100
fever:133529,ce100,ce100,ce100,ce20,ce100,bi200,ce100,ce100,bi200,ce100
fever:133539,ce20,ce20,ce20,bm25,bm25,bi200,bi200,bm25,bi200,bm25
fever:133564,bm25,ce20,bm25,bm25,bm25,hybrid,bi200,bm25,bm25,bm25
fever:133599,ce20,ce20,bm25,bm25,ce20,ce100,ce100,hybrid,ce20,hybrid
fever:13362,bm25,bm25,bm25,bm25,bm25,ce20,hybrid,bm25,ce20,ce20
fever:133650,ce20,ce20,ce20,bm25,ce100,ce20,ce100,bi200,ce20,ce20
fever:133680,bm25,ce100,bm25,ce100,ce100,bi200,bi200,hybrid,bi200,bi200
fever:133686,bm25,bm25,ce20,bm25,bm25,ce20,bm25,bm25,ce20,ce20
fever:13369,ce100,ce20,ce20,ce100,ce20,ce20,ce20,hybrid,ce20,ce20
fever:133704,ce100,ce20,ce100,ce100,ce100,ce20,ce100,hybrid,ce20,hybrid
fever:133707,ce20,ce100,ce20,ce20,ce20,ce20,ce100,ce20,ce100,ce100
fever:133767,ce20,bm25,ce20,bm25,ce20,ce20,bi200,bm25,ce20,bm25
fever:133783,ce100,ce100,ce100,ce100,ce20,bi200,ce20,bi200,hybrid,hybrid
fever:133797,bm25,bm25,ce20,bm25,bm25,ce20,bm25,ce20,ce20,bi200
fever:133803,ce100,ce100,ce100,ce100,ce100,ce100,bi200,ce100,ce100,ce100
fever:133840,ce20,ce20,bm25,bm25,ce20,ce100,ce20,hybrid,hybrid,bm25
fever:133843,ce20,ce20,bm25,ce20,ce100,ce100,bi200,bm25,bm25,bi200
fever:133910,bm25,ce100,ce100,ce100,ce100,ce100,bi200,bi200,bi200,bi200
fever:133948,ce20,ce20,ce100,bm25,ce20,ce100,bm25,hybrid,ce20,ce20
fever:13395,bm25,bm25,bm25,bm25,bm25,ce100,bm25,hybrid,hybrid,hybrid
fever:13396,bm25,bm25,bm25,bm25,bm25,hybrid,bm25,hybrid,hybrid,bi200
fever:133963,ce100,ce100,ce100,ce100,ce100,ce100,bi200,ce100,bi200,bi200
fever:134070,bm25,ce100,bm25,bm25,ce100,bi200,bi200,bm25,hybrid,bi200
fever:134076,bm25,ce20,ce20,ce20,ce20,bm25,bm25,ce20,ce20,ce20
fever:134086,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid
fever:134097,bm25,ce20,bm25,ce20,bm25,bm25,bm25,ce20,bm25,hybrid
fever:134099,ce20,ce100,bm25,bm25,ce20,ce100,ce20,ce20,bm25,bm25
fever:134101,ce100,ce100,ce100,ce100,ce100,ce100,ce100,hybrid,hybrid,bi200
fever:134118,ce100,bm25,bm25,bm25,ce20,bi200,ce100,bi200,ce20,bi200
fever:134119,ce20,bm25,bm25,ce20,ce20,bi200,bi200,hybrid,bi200,bm25
fever:134126,ce100,bm25,bm25,bm25,ce20,bi200,bm25,hybrid,ce20,bm25
fever:134135,bm25,ce20,ce20,bm25,ce20,bi200,bi200,bi200,bi200,bi200
fever:134179,ce20,ce20,bm25,bm25,ce20,bi200,ce100,hybrid,hybrid,bi200
fever:134188,ce20,bm25,ce20,bm25,bm25,ce100,ce20,ce20,bm25,bm25
fever:134200,bm25,bm25,bm25,ce20,bm25,ce20,bm25,ce20,bm25,bm25
fever:134212,ce20,ce20,ce20,bm25,ce20,ce20,ce20,ce100,hybrid,ce20
fever:134242,bm25,ce20,ce20,bm25,ce20,ce20,ce20,ce100,ce20,ce20
fever:134314,ce100,ce20,bm25,ce20,ce20,bi200,ce100,bi200,hybrid,bm25
fever:134344,ce100,ce20,ce20,ce100,ce100,ce20,ce100,ce100,ce100,ce100
fever:134346,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bi200
fever:134349,bm25,ce20,ce20,bm25,ce20,ce20,ce20,bm25,ce20,ce20
fever:134384,bm25,ce100,bm25,bm25,bm25,ce100,bm25,bm25,bm25,bm25
fever:134387,bm25,bm25,ce20,bm25,ce20,bm25,bm25,bm25,bm25,ce20
fever:134401,ce100,ce100,ce100,ce100,ce100,bi200,hybrid,ce100,hybrid,hybrid
fever:134422,ce20,bm25,bm25,bm25,ce20,bm25,bi200,bi200,bm25,bi200
fever:134425,ce20,ce100,ce100,bm25,ce100,ce20,ce20,ce100,ce20,ce100
fever:134438,bm25,ce100,bm25,ce20,bm25,ce20,bm25,bm25,bi200,bi200
fever:134442,ce100,ce100,ce20,ce20,ce100,ce20,ce100,hybrid,ce20,ce20
fever:13446,bm25,ce20,ce20,bm25,ce20,ce20,ce20,ce20,ce20,bm25
fever:134464,ce100,ce100,ce100,ce100,ce100,bi200,bi200,hybrid,hybrid,bi200
fever:134473,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bi200,hybrid,bm25
fever:134498,ce100,ce100,ce100,ce100,ce100,bi200,ce100,ce100,bi200,bi200
fever:134501,bm25,ce20,bm25,ce20,bm25,ce20,ce20,bm25,ce20,bm25
fever:134563,bm25,bm25,ce100,ce100,ce100,ce100,bi200,bm25,ce100,bi200
fever:134566,ce100,ce100,bm25,ce20,ce20,hybrid,ce100,bi200,ce100,ce20
fever:134582,ce100,bm25,bm25,bm25,bm25,ce100,bi200,bm25,bi200,bi200
fever:134592,bm25,ce20,bm25,bm25,bm25,ce20,bm25,hybrid,ce20,bm25
fever:134612,ce20,ce100,ce20,bm25,ce20,ce20,ce20,ce100,hybrid,ce20
fever:134615,bm25,ce20,ce20,bm25,ce20,hybrid,bm25,bm25,bm25,bm25
fever:134617,ce20,ce20,ce20,ce100,ce100,ce100,ce100,ce100,bi200,bi200
fever:134670,bm25,ce20,bm25,bm25,ce100,hybrid,bi200,bi200,hybrid,bi200
fever:134680,ce20,ce100,ce20,bm25,ce20,ce100,bm25,bi200,hybrid,bi200
fever:134682,ce100,ce100,ce100,ce100,ce100,ce100,ce100,hybrid,ce100,ce100
fever:134692,bm25,ce20,ce20,ce20,bm25,ce20,bm25,ce20,ce20,ce20
fever:134696,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,ce20,bm25
fever:134710,bm25,ce20,bm25,ce20,ce20,hybrid,bm25,bm25,bm25,ce20
fever:13473,bm25,bm25,bm25,bm25,ce20,ce20,ce100,hybrid,ce20,hybrid
fever:13474,bm25,bm25,ce20,bm25,ce20,bi200,ce100,bm25,ce20,bm25
fever:134744,ce20,ce100,ce20,bm25,ce20,ce20,ce100,ce100,hybrid,ce20
fever:134787,ce100,bm25,ce20,ce20,ce20,bi200,hybrid,hybrid,ce20,hybrid
fever:134825,bm25,bm25,ce100,bm25,bm25,ce100,bm25,ce20,ce20,bm25
fever:134828,ce100,ce100,ce100,ce100,ce100,hybrid,hybrid,bi200,hybrid,bi200
fever:134830,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,ce20,ce20
fever:134848,ce20,bm25,ce20,ce20,ce20,hybrid,ce100,ce100,ce20,ce20
fever:134850,ce100,ce100,ce20,ce100,ce100,bi200,ce100,ce100,bi200,bi200
fever:134854,bm25,ce100,bm25,bm25,ce20,hybrid,bm25,bm25,bm25,bi200
fever:134889,bm25,bm25,bm25,bm25,ce20,bm25,ce100,hybrid,ce20,bm25
fever:134894,ce20,bm25,ce20,ce100,ce20,ce100,bm25,hybrid,ce100,hybrid
fever:134908,ce100,ce20,ce100,ce20,ce100,bi200,bi200,bi200,bi200,ce20
fever:134916,ce20,ce100,bm25,bm25,ce20,bm25,bm25,bi200,ce20,hybrid
fever:134927,ce20,bm25,bm25,bm25,ce100,bi200,bm25,bm25,bi200,bm25
fever:134944,ce20,ce20,ce20,bm25,ce20,bi200,hybrid,bi200,ce20,bm25
fever:134950,bm25,ce100,ce20,bm25,bm25,ce100,hybrid,hybrid,bi200,hybrid
fever:134983,ce20,ce100,ce100,ce20,ce100,ce100,ce100,bi200,bi200,bi200
fever:134995,bm25,bm25,bm25,bm25,bm25,ce100,bm25,bm25,bi200,bm25
fever:134997,bm25,ce20,ce20,ce20,ce20,ce20,ce20,ce100,ce20,ce20
fever:135008,ce100,bm25,bm25,ce100,ce20,hybrid,hybrid,ce100,bi200,bi200
fever:135020,bm25,ce100,ce100,bm25,ce20,ce100,bm25,bi200,bi200,hybrid
fever:135024,bm25,bm25,bm25,bm25,bm25,bi200,bm25,ce20,hybrid,hybrid
fever:13503,bm25,ce20,ce20,ce20,ce20,ce100,ce100,hybrid,hybrid,bm25
fever:135035,bm25,ce20,bm25,bm25,ce100,ce100,ce100,hybrid,bi200,ce20
fever:13504,ce100,bm25,bm25,ce20,ce20,ce100,bi200,bi200,hybrid,bm25
fever:135055,ce100,ce100,ce100,ce100,ce100,bi200,bi200,bi200,bi200,ce100
fever:135113,ce20,bm25,bm25,ce20,bm25,hybrid,bm25,bm25,bm25,bm25
fever:13515,bm25,ce100,ce20,ce20,bm25,ce20,bm25,ce100,ce20,bi200
fever:135150,ce20,bm25,bm25,ce20,ce20,bi200,ce100,bi200,hybrid,hybrid
fever:135151,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25
fever:135159,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25
fever:135160,bm25,ce20,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25
fever:135180,ce100,ce100,ce100,bm25,ce100,ce100,bi200,bi200,ce20,bi200
